Customer_ID,User_Name,Product_Name,Product_ID,User_ID,Facebook_ID,Comment,Sentiment,Sentimental_Score,Rating
cous__.423,Priya,Milk,PID005423,https://www.facebook.com/vukkarvibes,1397040301788682,Highly recommended!,Neutral,0.0,1
cous__.424,Varun,Yogurt,PID005424,https://www.facebook.com/vukkarvibes,1397040301788683,Loved the taste!,Negative,-0.674,1
cous__.425,Sita,Cheddar Cheese,PID005425,https://www.facebook.com/vukkarvibes,1397040301788684,Bad packaging.,Negative,-0.674,3
cous__.426,Raju,Mozzarella Cheese,PID005426,https://www.facebook.com/vukkarvibes,1397040301788685,"Not good, expected better.",Negative,-0.674,3
cous__.427,Arjun,Greek Yogurt,PID005427,https://www.facebook.com/vukkarvibes,1397040301788686,Highly recommended!,Positive,0.885,5
cous__.428,Swati,Butter,PID005428,https://www.facebook.com/vukkarvibes,1397040301788687,"Not good, expected better.",Positive,0.885,3
cous__.429,Raju,Cream Cheese,PID005429,https://www.facebook.com/vukkarvibes,1397040301788688,Loved the taste!,Positive,0.885,2
cous__.430,Raju,Cottage Cheese,PID005430,https://www.facebook.com/vukkarvibes,1397040301788689,Average experience.,Negative,-0.674,2
cous__.431,Kunal,Orange Juice,PID005431,https://www.facebook.com/vukkarvibes,1397040301788690,Loved the taste!,Positive,0.885,5
cous__.432,Sneha,Apple Juice,PID005432,https://www.facebook.com/vukkarvibes,1397040301788691,Loved the taste!,Positive,0.885,3
cous__.433,Divya,Green Tea,PID005433,https://www.facebook.com/vukkarvibes,1397040301788692,Bad packaging.,Neutral,0.0,1
cous__.434,Kiran,Coffee,PID005434,https://www.facebook.com/vukkarvibes,1397040301788693,"Too spicy, not for me.",Positive,0.885,2
cous__.435,Aditya,Soft Drink,PID005435,https://www.facebook.com/vukkarvibes,1397040301788694,Bad packaging.,Negative,-0.674,2
cous__.436,Priya,Black Tea,PID005436,https://www.facebook.com/vukkarvibes,1397040301788695,Worth the price.,Positive,0.885,2
cous__.437,Kunal,Herbal Tea,PID005437,https://www.facebook.com/vukkarvibes,1397040301788696,Worth the price.,Neutral,0.0,4
cous__.438,Kiran,Sparkling Water,PID005438,https://www.facebook.com/vukkarvibes,1397040301788697,Highly recommended!,Negative,-0.674,4
cous__.439,Arjun,Ready-to-Eat Pasta,PID005439,https://www.facebook.com/vukkarvibes,1397040301788698,Average experience.,Positive,0.885,1
cous__.440,Mira,Frozen Pizza,PID005440,https://www.facebook.com/vukkarvibes,1397040301788699,Average experience.,Negative,-0.674,4
cous__.441,Aditya,Frozen Burritos,PID005441,https://www.facebook.com/vukkarvibes,1397040301788700,Fresh and tasty.,Positive,0.885,5
cous__.442,Amit,Frozen Lasagna,PID005442,https://www.facebook.com/vukkarvibes,1397040301788701,Fresh and tasty.,Positive,0.885,2
cous__.443,Kunal,Instant Noodles,PID005443,https://www.facebook.com/vukkarvibes,1397040301788702,Loved the taste!,Neutral,0.0,3
cous__.444,Pooja,Whole Wheat Bread,PID005444,https://www.facebook.com/vukkarvibes,1397040301788703,"Too spicy, not for me.",Positive,0.885,2
cous__.445,Arjun,Bagels,PID005445,https://www.facebook.com/vukkarvibes,1397040301788704,Very delicious!,Negative,-0.674,2
cous__.446,Varun,Croissants,PID005446,https://www.facebook.com/vukkarvibes,1397040301788705,Fresh and tasty.,Neutral,0.0,1
cous__.447,Rahul,English Muffins,PID005447,https://www.facebook.com/vukkarvibes,1397040301788706,Highly recommended!,Positive,0.885,2
cous__.448,Rohan,Pita Bread,PID005448,https://www.facebook.com/vukkarvibes,1397040301788707,Loved the taste!,Positive,0.885,2
cous__.449,Rohan,Sourdough Bread,PID005449,https://www.facebook.com/vukkarvibes,1397040301788708,Very delicious!,Positive,0.885,5
cous__.450,Mira,Multigrain Cereal,PID005450,https://www.facebook.com/vukkarvibes,1397040301788709,Bad packaging.,Neutral,0.0,5
cous__.451,Meera,Oatmeal,PID005451,https://www.facebook.com/vukkarvibes,1397040301788710,Worth the price.,Positive,0.885,1
cous__.452,Sneha,Granola Bars,PID005452,https://www.facebook.com/vukkarvibes,1397040301788711,Worth the price.,Positive,0.885,2
cous__.453,Arjun,Protein Bars,PID005453,https://www.facebook.com/vukkarvibes,1397040301788712,Bad packaging.,Positive,0.885,1
cous__.454,Suman,Raisin Bran Cereal,PID005454,https://www.facebook.com/vukkarvibes,1397040301788713,Loved the taste!,Positive,0.885,3
cous__.455,Sita,Frozen Vegetables,PID005455,https://www.facebook.com/vukkarvibes,1397040301788714,Not satisfied.,Neutral,0.0,4
cous__.456,Meera,Frozen French Fries,PID005456,https://www.facebook.com/vukkarvibes,1397040301788715,"Not good, expected better.",Positive,0.885,4
cous__.457,Meera,Frozen Chicken Nuggets,PID005457,https://www.facebook.com/vukkarvibes,1397040301788716,Very delicious!,Positive,0.885,4
cous__.458,Suman,Frozen Fish Sticks,PID005458,https://www.facebook.com/vukkarvibes,1397040301788717,Not satisfied.,Neutral,0.0,5
cous__.459,Priya,Frozen Dumplings,PID005459,https://www.facebook.com/vukkarvibes,1397040301788718,Average experience.,Negative,-0.674,2
cous__.460,Raju,Frozen Spring Rolls,PID005460,https://www.facebook.com/vukkarvibes,1397040301788719,"Not good, expected better.",Negative,-0.674,3
cous__.461,Suman,Frozen Waffles,PID005461,https://www.facebook.com/vukkarvibes,1397040301788720,Worth the price.,Negative,-0.674,2
cous__.462,Amit,Frozen Berries,PID005462,https://www.facebook.com/vukkarvibes,1397040301788721,"Too spicy, not for me.",Neutral,0.0,2
cous__.463,Rohan,Tofu,PID005463,https://www.facebook.com/vukkarvibes,1397040301788722,Bad packaging.,Positive,0.885,4
cous__.464,Sita,Dried Fruits,PID005464,https://www.facebook.com/vukkarvibes,1397040301788723,Fresh and tasty.,Positive,0.885,3
cous__.465,Divya,Canned Soup,PID005465,https://www.facebook.com/vukkarvibes,1397040301788724,Fresh and tasty.,Positive,0.885,3
cous__.466,Amit,Nut Mix,PID005466,https://www.facebook.com/vukkarvibes,1397040301788725,Average experience.,Positive,0.885,5
cous__.467,Arjun,Rice Cakes,PID005467,https://www.facebook.com/vukkarvibes,1397040301788726,"Too spicy, not for me.",Negative,-0.674,4
cous__.468,Rohan,Pancake Mix,PID005468,https://www.facebook.com/vukkarvibes,1397040301788727,Bad packaging.,Negative,-0.674,2
cous__.469,Suman,Potato Chips,PID005469,https://www.facebook.com/vukkarvibes,1397040301788728,Highly recommended!,Neutral,0.0,5
cous__.470,Priya,Corn Chips,PID005470,https://www.facebook.com/vukkarvibes,1397040301788729,Very delicious!,Negative,-0.674,5
cous__.471,Kunal,Tortilla Chips,PID005471,https://www.facebook.com/vukkarvibes,1397040301788730,Worth the price.,Neutral,0.0,2
cous__.472,Swati,Veggie Chips,PID005472,https://www.facebook.com/vukkarvibes,1397040301788731,Loved the taste!,Neutral,0.0,2
cous__.473,Arjun,Pretzels,PID005473,https://www.facebook.com/vukkarvibes,1397040301788732,Average experience.,Negative,-0.674,2
cous__.474,Priya,Popcorn,PID005474,https://www.facebook.com/vukkarvibes,1397040301788733,Average experience.,Negative,-0.674,2
cous__.475,Amit,Milk,PID005475,https://www.facebook.com/vukkarvibes,1397040301788734,Fresh and tasty.,Positive,0.885,1
cous__.476,Rohan,Yogurt,PID005476,https://www.facebook.com/vukkarvibes,1397040301788735,Highly recommended!,Positive,0.885,2
cous__.477,Aditya,Cheddar Cheese,PID005477,https://www.facebook.com/vukkarvibes,1397040301788736,"Not good, expected better.",Negative,-0.674,1
cous__.478,Priya,Mozzarella Cheese,PID005478,https://www.facebook.com/vukkarvibes,1397040301788737,Highly recommended!,Positive,0.885,3
cous__.479,Swati,Greek Yogurt,PID005479,https://www.facebook.com/vukkarvibes,1397040301788738,Loved the taste!,Neutral,0.0,5
cous__.480,Mira,Butter,PID005480,https://www.facebook.com/vukkarvibes,1397040301788739,Not satisfied.,Negative,-0.674,4
cous__.481,Sita,Cream Cheese,PID005481,https://www.facebook.com/vukkarvibes,1397040301788740,Fresh and tasty.,Positive,0.885,3
cous__.482,Arjun,Cottage Cheese,PID005482,https://www.facebook.com/vukkarvibes,1397040301788741,"Not good, expected better.",Positive,0.885,1
cous__.483,Raju,Orange Juice,PID005483,https://www.facebook.com/vukkarvibes,1397040301788742,Highly recommended!,Negative,-0.674,5
cous__.484,Sneha,Apple Juice,PID005484,https://www.facebook.com/vukkarvibes,1397040301788743,Worth the price.,Negative,-0.674,5
cous__.485,Divya,Green Tea,PID005485,https://www.facebook.com/vukkarvibes,1397040301788744,Bad packaging.,Positive,0.885,2
cous__.486,Pooja,Coffee,PID005486,https://www.facebook.com/vukkarvibes,1397040301788745,Highly recommended!,Negative,-0.674,2
cous__.487,Amit,Soft Drink,PID005487,https://www.facebook.com/vukkarvibes,1397040301788746,Average experience.,Negative,-0.674,2
cous__.488,Divya,Black Tea,PID005488,https://www.facebook.com/vukkarvibes,1397040301788747,Very delicious!,Neutral,0.0,2
cous__.489,Rahul,Herbal Tea,PID005489,https://www.facebook.com/vukkarvibes,1397040301788748,Not satisfied.,Positive,0.885,4
cous__.490,Arjun,Sparkling Water,PID005490,https://www.facebook.com/vukkarvibes,1397040301788749,Not satisfied.,Neutral,0.0,2
cous__.491,Aditya,Ready-to-Eat Pasta,PID005491,https://www.facebook.com/vukkarvibes,1397040301788750,Bad packaging.,Positive,0.885,4
cous__.492,Mira,Frozen Pizza,PID005492,https://www.facebook.com/vukkarvibes,1397040301788751,Fresh and tasty.,Neutral,0.0,5
cous__.493,Varun,Frozen Burritos,PID005493,https://www.facebook.com/vukkarvibes,1397040301788752,Highly recommended!,Negative,-0.674,2
cous__.494,Kiran,Frozen Lasagna,PID005494,https://www.facebook.com/vukkarvibes,1397040301788753,Bad packaging.,Negative,-0.674,3
cous__.495,Arjun,Instant Noodles,PID005495,https://www.facebook.com/vukkarvibes,1397040301788754,Fresh and tasty.,Neutral,0.0,3
cous__.496,Varun,Whole Wheat Bread,PID005496,https://www.facebook.com/vukkarvibes,1397040301788755,Not satisfied.,Negative,-0.674,1
cous__.497,Suman,Bagels,PID005497,https://www.facebook.com/vukkarvibes,1397040301788756,Worth the price.,Neutral,0.0,2
cous__.498,Swati,Croissants,PID005498,https://www.facebook.com/vukkarvibes,1397040301788757,"Not good, expected better.",Negative,-0.674,1
cous__.499,Arjun,English Muffins,PID005499,https://www.facebook.com/vukkarvibes,1397040301788758,Very delicious!,Neutral,0.0,4
cous__.500,Aditya,Pita Bread,PID005500,https://www.facebook.com/vukkarvibes,1397040301788759,Very delicious!,Positive,0.885,3
cous__.501,Arjun,Sourdough Bread,PID005501,https://www.facebook.com/vukkarvibes,1397040301788760,Fresh and tasty.,Negative,-0.674,2
cous__.502,Varun,Multigrain Cereal,PID005502,https://www.facebook.com/vukkarvibes,1397040301788761,Average experience.,Negative,-0.674,5
cous__.503,Kiran,Oatmeal,PID005503,https://www.facebook.com/vukkarvibes,1397040301788762,Very delicious!,Negative,-0.674,5
cous__.504,Varun,Granola Bars,PID005504,https://www.facebook.com/vukkarvibes,1397040301788763,Highly recommended!,Negative,-0.674,4
cous__.505,Priya,Protein Bars,PID005505,https://www.facebook.com/vukkarvibes,1397040301788764,Bad packaging.,Neutral,0.0,1
cous__.506,Varun,Raisin Bran Cereal,PID005506,https://www.facebook.com/vukkarvibes,1397040301788765,Bad packaging.,Positive,0.885,2
cous__.507,Kunal,Frozen Vegetables,PID005507,https://www.facebook.com/vukkarvibes,1397040301788766,Fresh and tasty.,Neutral,0.0,4
cous__.508,Aditya,Frozen French Fries,PID005508,https://www.facebook.com/vukkarvibes,1397040301788767,Average experience.,Negative,-0.674,1
cous__.509,Swati,Frozen Chicken Nuggets,PID005509,https://www.facebook.com/vukkarvibes,1397040301788768,Loved the taste!,Positive,0.885,4
cous__.510,Kiran,Frozen Fish Sticks,PID005510,https://www.facebook.com/vukkarvibes,1397040301788769,Very delicious!,Positive,0.885,1
cous__.511,Kunal,Frozen Dumplings,PID005511,https://www.facebook.com/vukkarvibes,1397040301788770,Highly recommended!,Positive,0.885,1
cous__.512,Amit,Frozen Spring Rolls,PID005512,https://www.facebook.com/vukkarvibes,1397040301788771,Loved the taste!,Negative,-0.674,5
cous__.513,Raju,Frozen Waffles,PID005513,https://www.facebook.com/vukkarvibes,1397040301788772,Fresh and tasty.,Positive,0.885,3
cous__.514,Meera,Frozen Berries,PID005514,https://www.facebook.com/vukkarvibes,1397040301788773,Loved the taste!,Neutral,0.0,3
cous__.515,Amit,Tofu,PID005515,https://www.facebook.com/vukkarvibes,1397040301788774,Loved the taste!,Negative,-0.674,5
cous__.516,Arjun,Dried Fruits,PID005516,https://www.facebook.com/vukkarvibes,1397040301788775,Fresh and tasty.,Negative,-0.674,4
cous__.517,Sneha,Canned Soup,PID005517,https://www.facebook.com/vukkarvibes,1397040301788776,Highly recommended!,Negative,-0.674,3
cous__.518,Varun,Nut Mix,PID005518,https://www.facebook.com/vukkarvibes,1397040301788777,Not satisfied.,Positive,0.885,5
cous__.519,Priya,Rice Cakes,PID005519,https://www.facebook.com/vukkarvibes,1397040301788778,Bad packaging.,Positive,0.885,5
cous__.520,Arjun,Pancake Mix,PID005520,https://www.facebook.com/vukkarvibes,1397040301788779,"Not good, expected better.",Positive,0.885,3
cous__.521,Pooja,Potato Chips,PID005521,https://www.facebook.com/vukkarvibes,1397040301788780,Average experience.,Neutral,0.0,3
cous__.522,Rohan,Corn Chips,PID005522,https://www.facebook.com/vukkarvibes,1397040301788781,Loved the taste!,Neutral,0.0,3
cous__.523,Pooja,Tortilla Chips,PID005523,https://www.facebook.com/vukkarvibes,1397040301788782,"Not good, expected better.",Neutral,0.0,3
cous__.524,Rahul,Veggie Chips,PID005524,https://www.facebook.com/vukkarvibes,1397040301788783,Bad packaging.,Positive,0.885,4
cous__.525,Rohan,Pretzels,PID005525,https://www.facebook.com/vukkarvibes,1397040301788784,Worth the price.,Negative,-0.674,5
cous__.526,Arjun,Popcorn,PID005526,https://www.facebook.com/vukkarvibes,1397040301788785,Average experience.,Positive,0.885,4
cous__.527,Arjun,Milk,PID005527,https://www.facebook.com/vukkarvibes,1397040301788786,"Too spicy, not for me.",Negative,-0.674,4
cous__.528,Mira,Yogurt,PID005528,https://www.facebook.com/vukkarvibes,1397040301788787,Not satisfied.,Positive,0.885,3
cous__.529,Suman,Cheddar Cheese,PID005529,https://www.facebook.com/vukkarvibes,1397040301788788,Highly recommended!,Neutral,0.0,1
cous__.530,Kunal,Mozzarella Cheese,PID005530,https://www.facebook.com/vukkarvibes,1397040301788789,Worth the price.,Negative,-0.674,5
cous__.531,Divya,Greek Yogurt,PID005531,https://www.facebook.com/vukkarvibes,1397040301788790,Highly recommended!,Positive,0.885,3
cous__.532,Mira,Butter,PID005532,https://www.facebook.com/vukkarvibes,1397040301788791,"Not good, expected better.",Neutral,0.0,4
cous__.533,Divya,Cream Cheese,PID005533,https://www.facebook.com/vukkarvibes,1397040301788792,"Too spicy, not for me.",Negative,-0.674,1
cous__.534,Swati,Cottage Cheese,PID005534,https://www.facebook.com/vukkarvibes,1397040301788793,Bad packaging.,Negative,-0.674,2
cous__.535,Kunal,Orange Juice,PID005535,https://www.facebook.com/vukkarvibes,1397040301788794,Fresh and tasty.,Neutral,0.0,1
cous__.536,Kiran,Apple Juice,PID005536,https://www.facebook.com/vukkarvibes,1397040301788795,Worth the price.,Positive,0.885,2
cous__.537,Suman,Green Tea,PID005537,https://www.facebook.com/vukkarvibes,1397040301788796,Average experience.,Positive,0.885,1
cous__.538,Aditya,Coffee,PID005538,https://www.facebook.com/vukkarvibes,1397040301788797,Bad packaging.,Positive,0.885,4
cous__.539,Rohan,Soft Drink,PID005539,https://www.facebook.com/vukkarvibes,1397040301788798,"Too spicy, not for me.",Positive,0.885,5
cous__.540,Arjun,Black Tea,PID005540,https://www.facebook.com/vukkarvibes,1397040301788799,Loved the taste!,Neutral,0.0,1
cous__.541,Priya,Herbal Tea,PID005541,https://www.facebook.com/vukkarvibes,1397040301788800,Not satisfied.,Positive,0.885,3
cous__.542,Kunal,Sparkling Water,PID005542,https://www.facebook.com/vukkarvibes,1397040301788801,Worth the price.,Neutral,0.0,2
cous__.543,Priya,Ready-to-Eat Pasta,PID005543,https://www.facebook.com/vukkarvibes,1397040301788802,Fresh and tasty.,Neutral,0.0,5
cous__.544,Raju,Frozen Pizza,PID005544,https://www.facebook.com/vukkarvibes,1397040301788803,"Not good, expected better.",Neutral,0.0,5
cous__.545,Sneha,Frozen Burritos,PID005545,https://www.facebook.com/vukkarvibes,1397040301788804,"Not good, expected better.",Neutral,0.0,3
cous__.546,Sneha,Frozen Lasagna,PID005546,https://www.facebook.com/vukkarvibes,1397040301788805,Fresh and tasty.,Negative,-0.674,1
cous__.547,Suman,Instant Noodles,PID005547,https://www.facebook.com/vukkarvibes,1397040301788806,Fresh and tasty.,Negative,-0.674,2
cous__.548,Suman,Whole Wheat Bread,PID005548,https://www.facebook.com/vukkarvibes,1397040301788807,Bad packaging.,Negative,-0.674,4
cous__.549,Arjun,Bagels,PID005549,https://www.facebook.com/vukkarvibes,1397040301788808,Fresh and tasty.,Negative,-0.674,2
cous__.550,Raju,Croissants,PID005550,https://www.facebook.com/vukkarvibes,1397040301788809,Not satisfied.,Positive,0.885,2
cous__.551,Priya,English Muffins,PID005551,https://www.facebook.com/vukkarvibes,1397040301788810,Bad packaging.,Positive,0.885,4
cous__.552,Amit,Pita Bread,PID005552,https://www.facebook.com/vukkarvibes,1397040301788811,Highly recommended!,Negative,-0.674,4
cous__.553,Amit,Sourdough Bread,PID005553,https://www.facebook.com/vukkarvibes,1397040301788812,Not satisfied.,Neutral,0.0,5
cous__.554,Amit,Multigrain Cereal,PID005554,https://www.facebook.com/vukkarvibes,1397040301788813,Worth the price.,Neutral,0.0,1
cous__.555,Kunal,Oatmeal,PID005555,https://www.facebook.com/vukkarvibes,1397040301788814,Average experience.,Positive,0.885,2
cous__.556,Sneha,Granola Bars,PID005556,https://www.facebook.com/vukkarvibes,1397040301788815,Fresh and tasty.,Neutral,0.0,1
cous__.557,Sita,Protein Bars,PID005557,https://www.facebook.com/vukkarvibes,1397040301788816,Loved the taste!,Positive,0.885,4
cous__.558,Swati,Raisin Bran Cereal,PID005558,https://www.facebook.com/vukkarvibes,1397040301788817,"Not good, expected better.",Negative,-0.674,4
cous__.559,Kunal,Frozen Vegetables,PID005559,https://www.facebook.com/vukkarvibes,1397040301788818,Fresh and tasty.,Neutral,0.0,4
cous__.560,Arjun,Frozen French Fries,PID005560,https://www.facebook.com/vukkarvibes,1397040301788819,Loved the taste!,Neutral,0.0,3
cous__.561,Rahul,Frozen Chicken Nuggets,PID005561,https://www.facebook.com/vukkarvibes,1397040301788820,Not satisfied.,Positive,0.885,1
cous__.562,Aditya,Frozen Fish Sticks,PID005562,https://www.facebook.com/vukkarvibes,1397040301788821,Bad packaging.,Positive,0.885,4
cous__.563,Raju,Frozen Dumplings,PID005563,https://www.facebook.com/vukkarvibes,1397040301788822,Highly recommended!,Positive,0.885,1
cous__.564,Priya,Frozen Spring Rolls,PID005564,https://www.facebook.com/vukkarvibes,1397040301788823,Bad packaging.,Positive,0.885,2
cous__.565,Amit,Frozen Waffles,PID005565,https://www.facebook.com/vukkarvibes,1397040301788824,Very delicious!,Neutral,0.0,4
cous__.566,Suman,Frozen Berries,PID005566,https://www.facebook.com/vukkarvibes,1397040301788825,Bad packaging.,Negative,-0.674,5
cous__.567,Pooja,Tofu,PID005567,https://www.facebook.com/vukkarvibes,1397040301788826,Fresh and tasty.,Negative,-0.674,4
cous__.568,Amit,Dried Fruits,PID005568,https://www.facebook.com/vukkarvibes,1397040301788827,Loved the taste!,Positive,0.885,4
cous__.569,Aditya,Canned Soup,PID005569,https://www.facebook.com/vukkarvibes,1397040301788828,Average experience.,Negative,-0.674,1
cous__.570,Divya,Nut Mix,PID005570,https://www.facebook.com/vukkarvibes,1397040301788829,Not satisfied.,Neutral,0.0,3
cous__.571,Arjun,Rice Cakes,PID005571,https://www.facebook.com/vukkarvibes,1397040301788830,Very delicious!,Neutral,0.0,3
cous__.572,Raju,Pancake Mix,PID005572,https://www.facebook.com/vukkarvibes,1397040301788831,Bad packaging.,Negative,-0.674,4
cous__.573,Varun,Potato Chips,PID005573,https://www.facebook.com/vukkarvibes,1397040301788832,Very delicious!,Neutral,0.0,3
cous__.574,Sita,Corn Chips,PID005574,https://www.facebook.com/vukkarvibes,1397040301788833,Highly recommended!,Neutral,0.0,5
cous__.575,Aditya,Tortilla Chips,PID005575,https://www.facebook.com/vukkarvibes,1397040301788834,Loved the taste!,Negative,-0.674,3
cous__.576,Sneha,Veggie Chips,PID005576,https://www.facebook.com/vukkarvibes,1397040301788835,"Too spicy, not for me.",Positive,0.885,1
cous__.577,Sita,Pretzels,PID005577,https://www.facebook.com/vukkarvibes,1397040301788836,Loved the taste!,Negative,-0.674,5
cous__.578,Rohan,Popcorn,PID005578,https://www.facebook.com/vukkarvibes,1397040301788837,Not satisfied.,Positive,0.885,4
cous__.579,Kiran,Milk,PID005579,https://www.facebook.com/vukkarvibes,1397040301788838,"Too spicy, not for me.",Neutral,0.0,4
cous__.580,Kunal,Yogurt,PID005580,https://www.facebook.com/vukkarvibes,1397040301788839,Highly recommended!,Neutral,0.0,2
cous__.581,Mira,Cheddar Cheese,PID005581,https://www.facebook.com/vukkarvibes,1397040301788840,Highly recommended!,Positive,0.885,5
cous__.582,Meera,Mozzarella Cheese,PID005582,https://www.facebook.com/vukkarvibes,1397040301788841,Very delicious!,Negative,-0.674,3
cous__.583,Suman,Greek Yogurt,PID005583,https://www.facebook.com/vukkarvibes,1397040301788842,Fresh and tasty.,Neutral,0.0,4
cous__.584,Rohan,Butter,PID005584,https://www.facebook.com/vukkarvibes,1397040301788843,Fresh and tasty.,Positive,0.885,1
cous__.585,Priya,Cream Cheese,PID005585,https://www.facebook.com/vukkarvibes,1397040301788844,Worth the price.,Positive,0.885,5
cous__.586,Rohan,Cottage Cheese,PID005586,https://www.facebook.com/vukkarvibes,1397040301788845,Worth the price.,Negative,-0.674,3
cous__.587,Sneha,Orange Juice,PID005587,https://www.facebook.com/vukkarvibes,1397040301788846,Fresh and tasty.,Positive,0.885,3
cous__.588,Aditya,Apple Juice,PID005588,https://www.facebook.com/vukkarvibes,1397040301788847,Worth the price.,Positive,0.885,2
cous__.589,Kiran,Green Tea,PID005589,https://www.facebook.com/vukkarvibes,1397040301788848,Fresh and tasty.,Neutral,0.0,3
cous__.590,Divya,Coffee,PID005590,https://www.facebook.com/vukkarvibes,1397040301788849,Fresh and tasty.,Negative,-0.674,1
cous__.591,Swati,Soft Drink,PID005591,https://www.facebook.com/vukkarvibes,1397040301788850,Worth the price.,Neutral,0.0,3
cous__.592,Sita,Black Tea,PID005592,https://www.facebook.com/vukkarvibes,1397040301788851,Fresh and tasty.,Negative,-0.674,1
cous__.593,Sita,Herbal Tea,PID005593,https://www.facebook.com/vukkarvibes,1397040301788852,"Too spicy, not for me.",Neutral,0.0,2
cous__.594,Swati,Sparkling Water,PID005594,https://www.facebook.com/vukkarvibes,1397040301788853,Highly recommended!,Positive,0.885,1
cous__.595,Sita,Ready-to-Eat Pasta,PID005595,https://www.facebook.com/vukkarvibes,1397040301788854,"Too spicy, not for me.",Positive,0.885,5
cous__.596,Kiran,Frozen Pizza,PID005596,https://www.facebook.com/vukkarvibes,1397040301788855,Worth the price.,Neutral,0.0,4
cous__.597,Amit,Frozen Burritos,PID005597,https://www.facebook.com/vukkarvibes,1397040301788856,Average experience.,Positive,0.885,5
cous__.598,Rohan,Frozen Lasagna,PID005598,https://www.facebook.com/vukkarvibes,1397040301788857,Very delicious!,Neutral,0.0,2
cous__.599,Amit,Instant Noodles,PID005599,https://www.facebook.com/vukkarvibes,1397040301788858,Bad packaging.,Negative,-0.674,3
cous__.600,Meera,Whole Wheat Bread,PID005600,https://www.facebook.com/vukkarvibes,1397040301788859,Very delicious!,Neutral,0.0,4
cous__.601,Raju,Bagels,PID005601,https://www.facebook.com/vukkarvibes,1397040301788860,Average experience.,Neutral,0.0,4
cous__.602,Sneha,Croissants,PID005602,https://www.facebook.com/vukkarvibes,1397040301788861,Fresh and tasty.,Positive,0.885,3
cous__.603,Sneha,English Muffins,PID005603,https://www.facebook.com/vukkarvibes,1397040301788862,Fresh and tasty.,Neutral,0.0,5
cous__.604,Raju,Pita Bread,PID005604,https://www.facebook.com/vukkarvibes,1397040301788863,Worth the price.,Positive,0.885,5
cous__.605,Arjun,Sourdough Bread,PID005605,https://www.facebook.com/vukkarvibes,1397040301788864,Fresh and tasty.,Positive,0.885,4
cous__.606,Sita,Multigrain Cereal,PID005606,https://www.facebook.com/vukkarvibes,1397040301788865,Loved the taste!,Positive,0.885,1
cous__.607,Suman,Oatmeal,PID005607,https://www.facebook.com/vukkarvibes,1397040301788866,Worth the price.,Negative,-0.674,4
cous__.608,Aditya,Granola Bars,PID005608,https://www.facebook.com/vukkarvibes,1397040301788867,"Not good, expected better.",Neutral,0.0,1
cous__.609,Divya,Protein Bars,PID005609,https://www.facebook.com/vukkarvibes,1397040301788868,Not satisfied.,Neutral,0.0,3
cous__.610,Kiran,Raisin Bran Cereal,PID005610,https://www.facebook.com/vukkarvibes,1397040301788869,"Too spicy, not for me.",Positive,0.885,3
cous__.611,Suman,Frozen Vegetables,PID005611,https://www.facebook.com/vukkarvibes,1397040301788870,Highly recommended!,Negative,-0.674,1
cous__.612,Suman,Frozen French Fries,PID005612,https://www.facebook.com/vukkarvibes,1397040301788871,Fresh and tasty.,Neutral,0.0,3
cous__.613,Arjun,Frozen Chicken Nuggets,PID005613,https://www.facebook.com/vukkarvibes,1397040301788872,Very delicious!,Positive,0.885,1
cous__.614,Meera,Frozen Fish Sticks,PID005614,https://www.facebook.com/vukkarvibes,1397040301788873,Highly recommended!,Negative,-0.674,1
cous__.615,Sneha,Frozen Dumplings,PID005615,https://www.facebook.com/vukkarvibes,1397040301788874,Very delicious!,Positive,0.885,3
cous__.616,Kunal,Frozen Spring Rolls,PID005616,https://www.facebook.com/vukkarvibes,1397040301788875,Very delicious!,Negative,-0.674,4
cous__.617,Suman,Frozen Waffles,PID005617,https://www.facebook.com/vukkarvibes,1397040301788876,"Too spicy, not for me.",Neutral,0.0,5
cous__.618,Suman,Frozen Berries,PID005618,https://www.facebook.com/vukkarvibes,1397040301788877,Worth the price.,Positive,0.885,1
cous__.619,Priya,Tofu,PID005619,https://www.facebook.com/vukkarvibes,1397040301788878,"Too spicy, not for me.",Positive,0.885,3
cous__.620,Rahul,Dried Fruits,PID005620,https://www.facebook.com/vukkarvibes,1397040301788879,Worth the price.,Positive,0.885,2
cous__.621,Rohan,Canned Soup,PID005621,https://www.facebook.com/vukkarvibes,1397040301788880,"Too spicy, not for me.",Positive,0.885,5
cous__.622,Rahul,Nut Mix,PID005622,https://www.facebook.com/vukkarvibes,1397040301788881,Not satisfied.,Neutral,0.0,2
cous__.623,Kunal,Rice Cakes,PID005623,https://www.facebook.com/vukkarvibes,1397040301788882,Fresh and tasty.,Neutral,0.0,4
cous__.624,Aditya,Pancake Mix,PID005624,https://www.facebook.com/vukkarvibes,1397040301788883,Bad packaging.,Negative,-0.674,2
cous__.625,Rohan,Potato Chips,PID005625,https://www.facebook.com/vukkarvibes,1397040301788884,Worth the price.,Neutral,0.0,4
cous__.626,Arjun,Corn Chips,PID005626,https://www.facebook.com/vukkarvibes,1397040301788885,"Not good, expected better.",Positive,0.885,2
cous__.627,Pooja,Tortilla Chips,PID005627,https://www.facebook.com/vukkarvibes,1397040301788886,Fresh and tasty.,Negative,-0.674,2
cous__.628,Mira,Veggie Chips,PID005628,https://www.facebook.com/vukkarvibes,1397040301788887,Worth the price.,Positive,0.885,4
